time,.x,.y,.z
2020/02/28/12:51:27.947597,-0.0101680383086,0.0952841117978,0.00291636586189
2020/02/28/12:51:27.980880,-0.0101680383086,0.0952841117978,0.00291636586189
2020/02/28/12:51:28.014227,-0.0101680383086,0.0952841117978,0.00291636586189
2020/02/28/12:51:28.047584,-0.0102435387671,0.0951777026057,0.00275693833828
2020/02/28/12:51:28.080900,-0.0102435387671,0.0951777026057,0.00275693833828
2020/02/28/12:51:28.114217,-0.0102435387671,0.0951777026057,0.00275693833828
2020/02/28/12:51:28.147562,-0.0103334262967,0.0952279418707,0.00270038843155
2020/02/28/12:51:28.180875,-0.0103334262967,0.0952279418707,0.00270038843155
2020/02/28/12:51:28.214189,-0.0103334262967,0.0952279418707,0.00270038843155
2020/02/28/12:51:28.247585,-0.0105167366564,0.0952318534255,0.00278747081757
2020/02/28/12:51:28.280877,-0.0105167366564,0.0952318534255,0.00278747081757
2020/02/28/12:51:28.314238,-0.0105167366564,0.0952318534255,0.00278747081757
2020/02/28/12:51:28.347593,-0.0106100291014,0.0951730310917,0.00268928706646
2020/02/28/12:51:28.380858,-0.0106100291014,0.0951730310917,0.00268928706646
2020/02/28/12:51:28.414266,-0.0106100291014,0.0951730310917,0.00268928706646
2020/02/28/12:51:28.447549,-0.0107471570373,0.0951805785298,0.00280039012432
2020/02/28/12:51:28.480876,-0.0107471570373,0.0951805785298,0.00280039012432
2020/02/28/12:51:28.514194,-0.0107471570373,0.0951805785298,0.00280039012432
2020/02/28/12:51:28.547556,-0.0108851008117,0.0951559245586,0.00284348428249
2020/02/28/12:51:28.580928,-0.0108851008117,0.0951559245586,0.00284348428249
2020/02/28/12:51:28.614215,-0.0108851008117,0.0951559245586,0.00284348428249
2020/02/28/12:51:28.647527,-0.0056375451386,0.0961273014545,0.00257955491543
2020/02/28/12:51:28.680853,-0.0056375451386,0.0961273014545,0.00257955491543
2020/02/28/12:51:28.725884,-0.00488159433007,0.0960093513131,0.00255177915096
2020/02/28/12:51:28.747554,-0.00488159433007,0.0960093513131,0.00255177915096
2020/02/28/12:51:28.780849,-0.00488159433007,0.0960093513131,0.00255177915096
2020/02/28/12:51:28.814232,-0.00488159433007,0.0960093513131,0.00255177915096
2020/02/28/12:51:28.847532,-0.00492884218693,0.0961838290095,0.00289529561996
2020/02/28/12:51:28.880880,-0.00492884218693,0.0961838290095,0.00289529561996
2020/02/28/12:51:28.914224,-0.00492884218693,0.0961838290095,0.00289529561996
2020/02/28/12:51:28.947557,-0.00490045920014,0.0961130931973,0.00275087356567
2020/02/28/12:51:28.980891,-0.00490045920014,0.0961130931973,0.00275087356567
2020/02/28/12:51:29.014191,-0.00490045920014,0.0961130931973,0.00275087356567
2020/02/28/12:51:29.047524,-0.00447416678071,0.0961224809289,0.00251859426498
2020/02/28/12:51:29.080881,-0.00447416678071,0.0961224809289,0.00251859426498
2020/02/28/12:51:29.114241,-0.00447416678071,0.0961224809289,0.00251859426498
2020/02/28/12:51:29.147522,-0.00440762937069,0.0961307585239,0.0025694668293
2020/02/28/12:51:29.180854,-0.00440762937069,0.0961307585239,0.0025694668293
2020/02/28/12:51:29.214228,-0.00440762937069,0.0961307585239,0.0025694668293
2020/02/28/12:51:29.247525,-0.00616266950965,0.0958560556173,0.00239232182503
2020/02/28/12:51:29.280878,-0.00616266950965,0.0958560556173,0.00239232182503
2020/02/28/12:51:29.314193,-0.00616266950965,0.0958560556173,0.00239232182503
2020/02/28/12:51:29.347529,-0.0110192634165,0.0941029638052,0.00266276299953
2020/02/28/12:51:29.380887,-0.0110192634165,0.0941029638052,0.00266276299953
2020/02/28/12:51:29.414248,-0.0110192634165,0.0941029638052,0.00266276299953
2020/02/28/12:51:29.447537,-0.0105772800744,0.0916707590222,0.00147615373135
2020/02/28/12:51:29.480854,-0.0105772800744,0.0916707590222,0.00147615373135
2020/02/28/12:51:29.514235,-0.0105772800744,0.0916707590222,0.00147615373135
2020/02/28/12:51:29.547563,-0.0102222152054,0.0919224247336,0.00148233771324
2020/02/28/12:51:29.580930,-0.0102222152054,0.0919224247336,0.00148233771324
2020/02/28/12:51:29.614253,-0.0102222152054,0.0919224247336,0.00148233771324
2020/02/28/12:51:29.647564,-0.0102931968868,0.0917761176825,0.00167196989059
2020/02/28/12:51:29.680904,-0.0102931968868,0.0917761176825,0.00167196989059
2020/02/28/12:51:29.714192,-0.0102931968868,0.0917761176825,0.00167196989059
2020/02/28/12:51:29.747519,-0.0104549117386,0.0918658673763,0.00210651755333
2020/02/28/12:51:29.780855,-0.0104549117386,0.0918658673763,0.00210651755333
2020/02/28/12:51:29.814227,-0.0104549117386,0.0918658673763,0.00210651755333
2020/02/28/12:51:29.847559,-0.0104258172214,0.0917840525508,0.00199274718761
2020/02/28/12:51:29.880878,-0.0104258172214,0.0917840525508,0.00199274718761
2020/02/28/12:51:29.914234,-0.0104258172214,0.0917840525508,0.00199274718761
2020/02/28/12:51:29.947593,-0.0104269646108,0.0918002352118,0.00198684632778
2020/02/28/12:51:29.980882,-0.0104269646108,0.0918002352118,0.00198684632778
2020/02/28/12:51:30.014228,-0.0104269646108,0.0918002352118,0.00198684632778
2020/02/28/12:51:30.047527,-0.0104192718863,0.0917711853981,0.00188000500202
2020/02/28/12:51:30.080852,-0.0104192718863,0.0917711853981,0.00188000500202
2020/02/28/12:51:30.114193,-0.0104192718863,0.0917711853981,0.00188000500202
2020/02/28/12:51:30.147526,-0.0104044415057,0.0917636752129,0.00185915827751
2020/02/28/12:51:30.180850,-0.0104044415057,0.0917636752129,0.00185915827751
2020/02/28/12:51:30.214232,-0.0104044415057,0.0917636752129,0.00185915827751
2020/02/28/12:51:30.247519,-0.0104185044765,0.091770157218,0.00184798240662
2020/02/28/12:51:30.291436,-0.0104185044765,0.091770157218,0.00184798240662
2020/02/28/12:51:30.314200,-0.0104185044765,0.091770157218,0.00184798240662
2020/02/28/12:51:30.347535,-0.010456494987,0.091810375452,0.00193350017071
2020/02/28/12:51:30.380883,-0.010456494987,0.091810375452,0.00193350017071
2020/02/28/12:51:30.414237,-0.010456494987,0.091810375452,0.00193350017071
2020/02/28/12:51:30.447547,-0.0104537010193,0.0918790400028,0.00194816291332
2020/02/28/12:51:30.480881,-0.0104537010193,0.0918790400028,0.00194816291332
2020/02/28/12:51:30.514194,-0.0104537010193,0.0918790400028,0.00194816291332
2020/02/28/12:51:30.547547,-0.00417524948716,0.0959709510207,0.000889241695404
2020/02/28/12:51:30.580883,-0.00417524948716,0.0959709510207,0.000889241695404
2020/02/28/12:51:30.614231,-0.00417524948716,0.0959709510207,0.000889241695404
2020/02/28/12:51:30.647516,-0.00323300808668,0.0968930795789,0.00254414975643
2020/02/28/12:51:30.680877,-0.00323300808668,0.0968930795789,0.00254414975643
2020/02/28/12:51:30.714191,-0.00323300808668,0.0968930795789,0.00254414975643
2020/02/28/12:51:30.747564,-0.00289589911699,0.096964918077,0.00224040448666
2020/02/28/12:51:30.780853,-0.00289589911699,0.096964918077,0.00224040448666
2020/02/28/12:51:30.814240,-0.00289589911699,0.096964918077,0.00224040448666
2020/02/28/12:51:30.847554,-0.00237457454205,0.097277469933,0.00208161771297
2020/02/28/12:51:30.880925,-0.00237457454205,0.097277469933,0.00208161771297
2020/02/28/12:51:30.914227,-0.00237457454205,0.097277469933,0.00208161771297
2020/02/28/12:51:30.947555,-0.00189076736569,0.0976682454348,0.00227423012257
2020/02/28/12:51:30.980922,-0.00189076736569,0.0976682454348,0.00227423012257
2020/02/28/12:51:31.014210,-0.00189076736569,0.0976682454348,0.00227423012257
2020/02/28/12:51:31.047594,-0.00187550857663,0.0977897122502,0.00233852863312
2020/02/28/12:51:31.080884,-0.00187550857663,0.0977897122502,0.00233852863312
2020/02/28/12:51:31.114230,-0.00187550857663,0.0977897122502,0.00233852863312
2020/02/28/12:51:31.147523,-0.00181553885341,0.0977806895971,0.00220073759556
2020/02/28/12:51:31.180859,-0.00181553885341,0.0977806895971,0.00220073759556
2020/02/28/12:51:31.214195,-0.00181553885341,0.0977806895971,0.00220073759556
2020/02/28/12:51:31.247515,-0.00185231864452,0.0978327989578,0.00242146849632
2020/02/28/12:51:31.280851,-0.00185231864452,0.0978327989578,0.00242146849632
2020/02/28/12:51:31.314196,-0.00185231864452,0.0978327989578,0.00242146849632
2020/02/28/12:51:31.347555,-0.00180914252996,0.0977639406919,0.00221507251263
2020/02/28/12:51:31.380915,-0.00180914252996,0.0977639406919,0.00221507251263
2020/02/28/12:51:31.414246,-0.00180914252996,0.0977639406919,0.00221507251263
2020/02/28/12:51:31.447556,-0.00191332399845,0.0978363156319,0.00240382552147
2020/02/28/12:51:31.480879,-0.00191332399845,0.0978363156319,0.00240382552147
2020/02/28/12:51:31.514195,-0.00191332399845,0.0978363156319,0.00240382552147
2020/02/28/12:51:31.547542,-0.00104539841413,0.0982746034861,0.00202351808548
2020/02/28/12:51:31.580853,-0.00104539841413,0.0982746034861,0.00202351808548
2020/02/28/12:51:31.614205,-0.00104539841413,0.0982746034861,0.00202351808548
2020/02/28/12:51:31.647653,-0.0011469759047,0.0979687273502,0.00243547558784
2020/02/28/12:51:31.680849,-0.0011469759047,0.0979687273502,0.00243547558784
2020/02/28/12:51:31.714242,-0.0011469759047,0.0979687273502,0.00243547558784
2020/02/28/12:51:31.747578,-0.00217322260141,0.0976147949696,0.00257524847984
2020/02/28/12:51:31.780884,-0.00217322260141,0.0976147949696,0.00257524847984
2020/02/28/12:51:31.825147,-0.00232221186161,0.09766138345,0.00282530486584
2020/02/28/12:51:31.847593,-0.00232221186161,0.09766138345,0.00282530486584
2020/02/28/12:51:31.880877,-0.00232221186161,0.09766138345,0.00282530486584
2020/02/28/12:51:31.914224,-0.00232221186161,0.09766138345,0.00282530486584
2020/02/28/12:51:31.947556,-0.00227421522141,0.0976031348109,0.00272174179554
2020/02/28/12:51:31.980886,-0.00227421522141,0.0976031348109,0.00272174179554
2020/02/28/12:51:32.014239,-0.00227421522141,0.0976031348109,0.00272174179554
2020/02/28/12:51:32.047562,-0.00241333246231,0.0979022979736,0.0032117664814
2020/02/28/12:51:32.080849,-0.00241333246231,0.0979022979736,0.0032117664814
2020/02/28/12:51:32.114223,-0.00241333246231,0.0979022979736,0.0032117664814
2020/02/28/12:51:32.147554,-0.00240898877382,0.0978309363127,0.00311158597469
2020/02/28/12:51:32.180857,-0.00240898877382,0.0978309363127,0.00311158597469
2020/02/28/12:51:32.214223,-0.00240898877382,0.0978309363127,0.00311158597469
2020/02/28/12:51:32.247595,-0.00229634344578,0.0976362451911,0.00276651978493
2020/02/28/12:51:32.280885,-0.00229634344578,0.0976362451911,0.00276651978493
2020/02/28/12:51:32.314235,-0.00229634344578,0.0976362451911,0.00276651978493
2020/02/28/12:51:32.347559,-0.00234693661332,0.0977091789246,0.00295823812485
2020/02/28/12:51:32.380901,-0.00234693661332,0.0977091789246,0.00295823812485
2020/02/28/12:51:32.414228,-0.00234693661332,0.0977091789246,0.00295823812485
2020/02/28/12:51:32.447541,-0.00234312936664,0.0976985991001,0.00287330150604
2020/02/28/12:51:32.480874,-0.00234312936664,0.0976985991001,0.00287330150604
2020/02/28/12:51:32.514205,-0.00234312936664,0.0976985991001,0.00287330150604
2020/02/28/12:51:32.547471,-0.00234272330999,0.0976409837604,0.0028662532568
2020/02/28/12:51:32.580879,-0.00234272330999,0.0976409837604,0.0028662532568
2020/02/28/12:51:32.614224,-0.00234272330999,0.0976409837604,0.0028662532568
2020/02/28/12:51:32.647516,-0.0022768676281,0.0975192561746,0.00269445776939
2020/02/28/12:51:32.680850,-0.0022768676281,0.0975192561746,0.00269445776939
2020/02/28/12:51:32.714233,-0.0022768676281,0.0975192561746,0.00269445776939
2020/02/28/12:51:32.747574,-0.00230901315808,0.0975995957851,0.00272952020168
2020/02/28/12:51:32.780889,-0.00230901315808,0.0975995957851,0.00272952020168
2020/02/28/12:51:32.814220,-0.00230901315808,0.0975995957851,0.00272952020168
2020/02/28/12:51:32.847516,-0.00237588584423,0.0977612435818,0.00299872457981
2020/02/28/12:51:32.880849,-0.00237588584423,0.0977612435818,0.00299872457981
2020/02/28/12:51:32.914196,-0.00237588584423,0.0977612435818,0.00299872457981
2020/02/28/12:51:32.947547,-0.00236186012626,0.0977739393711,0.00298158824444
2020/02/28/12:51:32.980878,-0.00236186012626,0.0977739393711,0.00298158824444
2020/02/28/12:51:33.014197,-0.00236186012626,0.0977739393711,0.00298158824444
2020/02/28/12:51:33.047501,-0.00229198485613,0.0976038426161,0.00268796086311
2020/02/28/12:51:33.080875,-0.00229198485613,0.0976038426161,0.00268796086311
2020/02/28/12:51:33.114202,-0.00229198485613,0.0976038426161,0.00268796086311
2020/02/28/12:51:33.147546,-0.00235027447343,0.0976527184248,0.00275719165802
2020/02/28/12:51:33.180872,-0.00235027447343,0.0976527184248,0.00275719165802
2020/02/28/12:51:33.217766,-0.00235027447343,0.0976527184248,0.00275719165802
2020/02/28/12:51:33.247536,-0.00255691632628,0.0977474749088,0.00297509133816
2020/02/28/12:51:33.280874,-0.00255691632628,0.0977474749088,0.00297509133816
2020/02/28/12:51:33.314226,-0.00255691632628,0.0977474749088,0.00297509133816
2020/02/28/12:51:33.347554,-0.00267921388149,0.0975458100438,0.00273904204369
2020/02/28/12:51:33.400408,-0.00267921388149,0.0975458100438,0.00273904204369
2020/02/28/12:51:33.415417,-0.00267921388149,0.0975458100438,0.00273904204369
2020/02/28/12:51:33.447516,-0.00279659405351,0.0973391830921,0.00252749025822
2020/02/28/12:51:33.480874,-0.00279659405351,0.0973391830921,0.00252749025822
2020/02/28/12:51:33.514199,-0.00279659405351,0.0973391830921,0.00252749025822
2020/02/28/12:51:33.547546,-0.00301305949688,0.0973271131516,0.00272183120251
2020/02/28/12:51:33.580878,-0.00301305949688,0.0973271131516,0.00272183120251
2020/02/28/12:51:33.614194,-0.00301305949688,0.0973271131516,0.00272183120251
2020/02/28/12:51:33.647547,-0.00322064012289,0.0973379984498,0.00268469750881
2020/02/28/12:51:33.680880,-0.00322064012289,0.0973379984498,0.00268469750881
2020/02/28/12:51:33.714356,-0.00322064012289,0.0973379984498,0.00268469750881
2020/02/28/12:51:33.747549,-0.00354390591383,0.0973024219275,0.00287318229675
2020/02/28/12:51:33.780878,-0.00354390591383,0.0973024219275,0.00287318229675
2020/02/28/12:51:33.815136,-0.00354390591383,0.0973024219275,0.00287318229675
2020/02/28/12:51:33.847517,-0.00376235321164,0.0971232280135,0.00264538824558
2020/02/28/12:51:33.880877,-0.00376235321164,0.0971232280135,0.00264538824558
2020/02/28/12:51:33.914188,-0.00376235321164,0.0971232280135,0.00264538824558
2020/02/28/12:51:33.947548,-0.0040404945612,0.097101688385,0.00279070436954
2020/02/28/12:51:33.980890,-0.0040404945612,0.097101688385,0.00279070436954
2020/02/28/12:51:34.014222,-0.0040404945612,0.097101688385,0.00279070436954
2020/02/28/12:51:34.047554,-0.00417331233621,0.096985206008,0.00272838771343
2020/02/28/12:51:34.080879,-0.00417331233621,0.096985206008,0.00272838771343
2020/02/28/12:51:34.114196,-0.00417331233621,0.096985206008,0.00272838771343
2020/02/28/12:51:34.147516,-0.00432869791985,0.0970221087337,0.00274488329887
2020/02/28/12:51:34.180879,-0.00432869791985,0.0970221087337,0.00274488329887
2020/02/28/12:51:34.214555,-0.00432869791985,0.0970221087337,0.00274488329887
2020/02/28/12:51:34.247531,-0.00463500246406,0.0969733819366,0.00280849635601
2020/02/28/12:51:34.280879,-0.00463500246406,0.0969733819366,0.00280849635601
2020/02/28/12:51:34.314241,-0.00463500246406,0.0969733819366,0.00280849635601
2020/02/28/12:51:34.347586,-0.00478872284293,0.0968057066202,0.00253494083881
2020/02/28/12:51:34.380848,-0.00478872284293,0.0968057066202,0.00253494083881
2020/02/28/12:51:34.414198,-0.00478872284293,0.0968057066202,0.00253494083881
2020/02/28/12:51:34.447551,-0.00505965203047,0.0968298390508,0.00274001061916
2020/02/28/12:51:34.480882,-0.00505965203047,0.0968298390508,0.00274001061916
2020/02/28/12:51:34.514228,-0.00505965203047,0.0968298390508,0.00274001061916
2020/02/28/12:51:34.547557,-0.00521737709641,0.0968114286661,0.00263857841492
2020/02/28/12:51:34.580879,-0.00521737709641,0.0968114286661,0.00263857841492
2020/02/28/12:51:34.614246,-0.00521737709641,0.0968114286661,0.00263857841492
2020/02/28/12:51:34.647548,-0.00538370385766,0.0967358723283,0.00257363915443
2020/02/28/12:51:34.680879,-0.00538370385766,0.0967358723283,0.00257363915443
2020/02/28/12:51:34.714242,-0.00538370385766,0.0967358723283,0.00257363915443
2020/02/28/12:51:34.747572,-0.00562281906605,0.096727244556,0.00264017283916
2020/02/28/12:51:34.780874,-0.00562281906605,0.096727244556,0.00264017283916
2020/02/28/12:51:34.814214,-0.00562281906605,0.096727244556,0.00264017283916
2020/02/28/12:51:34.847516,-0.00578469410539,0.0967259854078,0.00256341695786
2020/02/28/12:51:34.880849,-0.00578469410539,0.0967259854078,0.00256341695786
2020/02/28/12:51:34.914202,-0.00585830211639,0.0966489762068,0.00237046182156
2020/02/28/12:51:34.947518,-0.00585830211639,0.0966489762068,0.00237046182156
2020/02/28/12:51:34.980850,-0.00585830211639,0.0966489762068,0.00237046182156
2020/02/28/12:51:35.014203,-0.00585830211639,0.0966489762068,0.00237046182156
2020/02/28/12:51:35.047517,-0.00605794414878,0.0967485904694,0.00253808498383
2020/02/28/12:51:35.080850,-0.00605794414878,0.0967485904694,0.00253808498383
2020/02/28/12:51:35.114233,-0.00605794414878,0.0967485904694,0.00253808498383
2020/02/28/12:51:35.147516,-0.00618509203196,0.096699975431,0.00244887173176
2020/02/28/12:51:35.180848,-0.00618509203196,0.096699975431,0.00244887173176
2020/02/28/12:51:35.214243,-0.00618509203196,0.096699975431,0.00244887173176
2020/02/28/12:51:35.247557,-0.00639133527875,0.0967245846987,0.00253421068192
2020/02/28/12:51:35.280848,-0.00639133527875,0.0967245846987,0.00253421068192
2020/02/28/12:51:35.314336,-0.00639133527875,0.0967245846987,0.00253421068192
2020/02/28/12:51:35.347547,-0.00654219835997,0.0966822057962,0.00254346430302
2020/02/28/12:51:35.380880,-0.00654219835997,0.0966822057962,0.00254346430302
2020/02/28/12:51:35.414230,-0.00654219835997,0.0966822057962,0.00254346430302
2020/02/28/12:51:35.447520,-0.00661190226674,0.0966146811843,0.00240533053875
2020/02/28/12:51:35.480874,-0.00661190226674,0.0966146811843,0.00240533053875
2020/02/28/12:51:35.514205,-0.00661190226674,0.0966146811843,0.00240533053875
2020/02/28/12:51:35.547515,-0.00672971084714,0.0967168286443,0.00255799293518
2020/02/28/12:51:35.580880,-0.00672971084714,0.0967168286443,0.00255799293518
2020/02/28/12:51:35.614205,-0.00672971084714,0.0967168286443,0.00255799293518
2020/02/28/12:51:35.647516,-0.00682415440679,0.0966492295265,0.00252099335194
2020/02/28/12:51:35.680885,-0.00682415440679,0.0966492295265,0.00252099335194
2020/02/28/12:51:35.714201,-0.00682415440679,0.0966492295265,0.00252099335194
2020/02/28/12:51:35.747539,-0.00688441097736,0.0966491550207,0.00241634249687
2020/02/28/12:51:35.780877,-0.00688441097736,0.0966491550207,0.00241634249687
2020/02/28/12:51:35.814244,-0.00688441097736,0.0966491550207,0.00241634249687
2020/02/28/12:51:35.847516,-0.00694740563631,0.0966206043959,0.00245378911495
2020/02/28/12:51:35.880848,-0.00694740563631,0.0966206043959,0.00245378911495
2020/02/28/12:51:35.914248,-0.00694740563631,0.0966206043959,0.00245378911495
2020/02/28/12:51:35.947556,-0.00693732500076,0.0965990945697,0.00233837962151
2020/02/28/12:51:35.980900,-0.00693732500076,0.0965990945697,0.00233837962151
2020/02/28/12:51:36.014238,-0.00693732500076,0.0965990945697,0.00233837962151
2020/02/28/12:51:36.047632,-0.00700821727514,0.0966755524278,0.0025152862072
2020/02/28/12:51:36.080880,-0.00700821727514,0.0966755524278,0.0025152862072
2020/02/28/12:51:36.114239,-0.00700821727514,0.0966755524278,0.0025152862072
2020/02/28/12:51:36.147556,-0.00698765739799,0.096584610641,0.00235523283482
2020/02/28/12:51:36.180895,-0.00698765739799,0.096584610641,0.00235523283482
2020/02/28/12:51:36.214234,-0.00698765739799,0.096584610641,0.00235523283482
2020/02/28/12:51:36.247592,-0.00708684697747,0.0967466384172,0.00260603427887
2020/02/28/12:51:36.280880,-0.00708684697747,0.0967466384172,0.00260603427887
2020/02/28/12:51:36.314238,-0.00708684697747,0.0967466384172,0.00260603427887
2020/02/28/12:51:36.347525,-0.00712066143751,0.0967525467277,0.00271135568619
2020/02/28/12:51:36.380886,-0.00712066143751,0.0967525467277,0.00271135568619
2020/02/28/12:51:36.414190,-0.00712066143751,0.0967525467277,0.00271135568619
2020/02/28/12:51:36.461119,-0.00712723657489,0.0967887490988,0.00269050896168
2020/02/28/12:51:36.480883,-0.00712723657489,0.0967887490988,0.00269050896168
2020/02/28/12:51:36.514192,-0.00712723657489,0.0967887490988,0.00269050896168
2020/02/28/12:51:36.547553,-0.0070641413331,0.0968084037304,0.00258938968182
2020/02/28/12:51:36.580923,-0.0070641413331,0.0968084037304,0.00258938968182
2020/02/28/12:51:36.614250,-0.0070641413331,0.0968084037304,0.00258938968182
2020/02/28/12:51:36.647593,-0.0070574618876,0.0967543795705,0.0025991499424
2020/02/28/12:51:36.680882,-0.0070574618876,0.0967543795705,0.0025991499424
2020/02/28/12:51:36.714362,-0.0070574618876,0.0967543795705,0.0025991499424
2020/02/28/12:51:36.747555,-0.00734969973564,0.0967838019133,0.0022945702076
2020/02/28/12:51:36.780894,-0.00734969973564,0.0967838019133,0.0022945702076
2020/02/28/12:51:36.814241,-0.00734969973564,0.0967838019133,0.0022945702076
2020/02/28/12:51:36.847560,-0.00762967392802,0.096705429256,0.00244548916817
2020/02/28/12:51:36.880888,-0.00762967392802,0.096705429256,0.00244548916817
2020/02/28/12:51:36.914239,-0.00762967392802,0.096705429256,0.00244548916817
2020/02/28/12:51:36.947582,-0.00808810070157,0.0965932160616,0.00253947079182
2020/02/28/12:51:36.980887,-0.00808810070157,0.0965932160616,0.00253947079182
2020/02/28/12:51:37.014252,-0.00808810070157,0.0965932160616,0.00253947079182
2020/02/28/12:51:37.047580,-0.00940629839897,0.0967707931995,0.00260747969151
2020/02/28/12:51:37.080874,-0.00940629839897,0.0967707931995,0.00260747969151
2020/02/28/12:51:37.114227,-0.00940629839897,0.0967707931995,0.00260747969151
2020/02/28/12:51:37.147594,-0.00960940495133,0.0966517850757,0.00237603485584
2020/02/28/12:51:37.180880,-0.00960940495133,0.0966517850757,0.00237603485584
2020/02/28/12:51:37.214247,-0.00960940495133,0.0966517850757,0.00237603485584
2020/02/28/12:51:37.247536,-0.00977166369557,0.0966343507171,0.0023407638073
2020/02/28/12:51:37.280878,-0.00977166369557,0.0966343507171,0.0023407638073
2020/02/28/12:51:37.314223,-0.00977166369557,0.0966343507171,0.0023407638073
2020/02/28/12:51:37.347531,-0.00993303954601,0.0966069996357,0.00237323343754
2020/02/28/12:51:37.380855,-0.00993303954601,0.0966069996357,0.00237323343754
2020/02/28/12:51:37.414248,-0.00993303954601,0.0966069996357,0.00237323343754
2020/02/28/12:51:37.447572,-0.0100724212825,0.0965979546309,0.00231783092022
2020/02/28/12:51:37.480911,-0.0100724212825,0.0965979546309,0.00231783092022
2020/02/28/12:51:37.514195,-0.0100724212825,0.0965979546309,0.00231783092022
2020/02/28/12:51:37.547561,-0.0101644918323,0.0965719074011,0.00216452777386
2020/02/28/12:51:37.580848,-0.0101644918323,0.0965719074011,0.00216452777386
2020/02/28/12:51:37.614197,-0.0101644918323,0.0965719074011,0.00216452777386
2020/02/28/12:51:37.647612,-0.0102880112827,0.0964805260301,0.00219099223614
2020/02/28/12:51:37.680883,-0.0102880112827,0.0964805260301,0.00219099223614
2020/02/28/12:51:37.714272,-0.0102880112827,0.0964805260301,0.00219099223614
2020/02/28/12:51:37.747545,-0.0105044096708,0.0965829119086,0.00249584019184
2020/02/28/12:51:37.780912,-0.0105044096708,0.0965829119086,0.00249584019184
2020/02/28/12:51:37.814191,-0.0105044096708,0.0965829119086,0.00249584019184
2020/02/28/12:51:37.847560,-0.0105936042964,0.096567042172,0.00240328907967
2020/02/28/12:51:37.880854,-0.0105936042964,0.096567042172,0.00240328907967
2020/02/28/12:51:37.914250,-0.0105936042964,0.096567042172,0.00240328907967
2020/02/28/12:51:37.947607,-0.00947972014546,0.0969165787101,0.00159539282322
2020/02/28/12:51:38.013688,-0.00513156875968,0.097534969449,0.0023950189352
2020/02/28/12:51:38.021236,-0.00513156875968,0.097534969449,0.0023950189352
2020/02/28/12:51:38.047547,-0.00513156875968,0.097534969449,0.0023950189352
2020/02/28/12:51:38.080878,-0.00513156875968,0.097534969449,0.0023950189352
2020/02/28/12:51:38.114246,-0.00513156875968,0.097534969449,0.0023950189352
2020/02/28/12:51:38.147593,-0.00512279197574,0.0976837798953,0.00265063345432
2020/02/28/12:51:38.180880,-0.00512279197574,0.0976837798953,0.00265063345432
2020/02/28/12:51:38.214230,-0.00512279197574,0.0976837798953,0.00265063345432
2020/02/28/12:51:38.247540,-0.00503354147077,0.0976378768682,0.00244331359863
2020/02/28/12:51:38.280861,-0.00503354147077,0.0976378768682,0.00244331359863
2020/02/28/12:51:38.314194,-0.00503354147077,0.0976378768682,0.00244331359863
2020/02/28/12:51:38.347523,-0.0049301199615,0.0974631756544,0.00221490859985
2020/02/28/12:51:38.380859,-0.0049301199615,0.0974631756544,0.00221490859985
2020/02/28/12:51:38.414209,-0.0049301199615,0.0974631756544,0.00221490859985
2020/02/28/12:51:38.447536,-0.00446278229356,0.0976620689034,0.00217339396477
2020/02/28/12:51:38.480855,-0.00446278229356,0.0976620689034,0.00217339396477
2020/02/28/12:51:38.514192,-0.00446278229356,0.0976620689034,0.00217339396477
2020/02/28/12:51:38.547562,-0.00453655794263,0.0978148803115,0.00251066684723
2020/02/28/12:51:38.580899,-0.00453655794263,0.0978148803115,0.00251066684723
2020/02/28/12:51:38.614246,-0.00453655794263,0.0978148803115,0.00251066684723
2020/02/28/12:51:38.647596,-0.00851824507117,0.0964994132519,0.00184474885464
2020/02/28/12:51:38.680925,-0.00851824507117,0.0964994132519,0.00184474885464
2020/02/28/12:51:38.714236,-0.00851824507117,0.0964994132519,0.00184474885464
2020/02/28/12:51:38.747527,-0.0114332847297,0.0952619090676,0.00193394720554
2020/02/28/12:51:38.780905,-0.0114332847297,0.0952619090676,0.00193394720554
2020/02/28/12:51:38.814254,-0.0114332847297,0.0952619090676,0.00193394720554
2020/02/28/12:51:38.847596,-0.0107188895345,0.0937468037009,0.00175352394581
2020/02/28/12:51:38.880898,-0.0107188895345,0.0937468037009,0.00175352394581
2020/02/28/12:51:38.914227,-0.0107188895345,0.0937468037009,0.00175352394581
2020/02/28/12:51:38.947524,-0.0105020478368,0.0934381857514,0.00112131237984
2020/02/28/12:51:38.980890,-0.0105020478368,0.0934381857514,0.00112131237984
2020/02/28/12:51:39.014221,-0.0105020478368,0.0934381857514,0.00112131237984
2020/02/28/12:51:39.047578,-0.0106211602688,0.0934558734298,0.00153169035912
2020/02/28/12:51:39.080921,-0.0106211602688,0.0934558734298,0.00153169035912
2020/02/28/12:51:39.114268,-0.0106211602688,0.0934558734298,0.00153169035912
2020/02/28/12:51:39.147527,-0.0106817893684,0.0934813693166,0.00174650549889
2020/02/28/12:51:39.180862,-0.0106817893684,0.0934813693166,0.00174650549889
2020/02/28/12:51:39.214197,-0.0106817893684,0.0934813693166,0.00174650549889
2020/02/28/12:51:39.247533,-0.0107421763241,0.0935325473547,0.00184020400047
2020/02/28/12:51:39.280855,-0.0107421763241,0.0935325473547,0.00184020400047
2020/02/28/12:51:39.314192,-0.0107421763241,0.0935325473547,0.00184020400047
